filename,category,prompt_mode,timestamp,approach_1_5_success,approach_1_5_description,approach_1_5_latency,approach_1_5_tokens,approach_1_5_cost,approach_1_5_error,approach_2_5_success,approach_2_5_description,approach_2_5_latency,approach_2_5_detection_latency,approach_2_5_generation_latency,approach_2_5_tokens,approach_2_5_num_objects,approach_2_5_error,approach_3_5_success,approach_3_5_description,approach_3_5_latency,approach_3_5_detection_latency,approach_3_5_ocr_latency,approach_3_5_depth_latency,approach_3_5_generation_latency,approach_3_5_tokens,approach_3_5_num_objects,approach_3_5_mode,approach_3_5_error
TEXT_MenuBoard_RestaurantPricing_MultipleSections_MountedSign.jpg,text,real_world,2025-12-04T19:30:21.233644,True,You're in a restaurant with a menu board ahead. No obstacles in your path. You can safely explore the menu options.,1.5830020904541016,1108,0.01156,,True,Two books in front. Walk straight ahead. No obstacles. Safe to continue path.,0.6397709846496582,0.06304097175598145,0.5351662635803223,333,2,,True,"Ahead are two books on the left and center. Be careful. Sign on the right says ""Library Entrance."" Safe path is straight.",1.1726000308990479,0.059906959533691406,0.5405910015106201,,0.6155009269714355,436,2,ocr,
INDOOR_Navigation_ElevatorLobby_LongHallway_MarbleFlooring.jpg,indoor,real_world,2025-12-04T19:30:24.633252,True,You're in a hallway with elevators on both sides. It's clear and safe to walk straight ahead.,1.0502679347991943,593,0.00631,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.10249972343444824,0.06755495071411133,2.0715620517730713,241,0,,True,You are currently 120 meters away from any objects or obstacles. It appears to be a clear path ahead. Please continue to proceed with caution and prioritize safety.,0.13553190231323242,0.07145810127258301,,0.13265109062194824,0.43965888023376465,88,0,depth,
INDOOR_Navigation_BlindManWithCane_TactileSignage_Hallway.jpg,indoor,real_world,2025-12-04T19:30:25.921673,True,You're in a hallway. It's clear ahead. There's a door on your right. Keep walking straight.,1.2199270725250244,1104,0.01144,,True,Person ahead on the left. Safe to walk straight. No obstacles on your path.,0.6096711158752441,0.06657791137695312,0.5044879913330078,339,1,,True,There is a person located 92 meters ahead at the left center with a confidence level of 0.92. It is important to maintain a safe distance and proceed with caution.,0.22011017799377441,0.08771800994873047,,0.21003985404968262,0.5876150131225586,130,1,depth,
TEXT_WeatheredWarningSign_NoParking_Roadside_FadingPrint.jpg,text,real_world,2025-12-04T19:30:27.973515,True,No parking signs ahead. Stay on the path to your right. Safe to walk on the grass.,1.4911890029907227,1104,0.01144,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.09695172309875488,0.06261110305786133,2.0715620517730713,241,0,,True,"Safe path ahead. Sign reads ""Pedestrian Crossing."" Another sign says ""Watch for Cars."" Street sign says ""Maple Avenue."" No obstacles in sight. You're good to keep walking straight.",0.09761786460876465,0.05848288536071777,0.09644484519958496,,0.9372289180755615,424,0,ocr,
TEXT_TimesSquare_DigitalBillboards_Night_AdvertisingDensity.jpg,text,real_world,2025-12-04T19:30:29.659356,True,You're in a busy area with lots of bright billboards. Stay on the sidewalk. It's safe to walk forward.,1.4138870239257812,767,0.00813,,True,"Watch out for a group of people scattered around. One person close in front, walk carefully.",0.5871009826660156,0.06685113906860352,0.47916603088378906,464,7,,True,"Watch out for a group of six people in front - one close by, another to the right, and more spread out ahead. You're on Main Street. Stay on the sidewalk; it's clear for walking.",1.2185020446777344,0.0654897689819336,0.23550009727478027,,0.9737610816955566,491,7,ocr,
INDOOR_Navigation_LongHallway_AccessPoints_ModernDesign.jpg,indoor,real_world,2025-12-04T19:30:32.882694,True,"You're in a hallway with a wooden floor. There's a door straight ahead. Walls are clear, so it's safe to walk.",1.4628779888153076,1109,0.011590000000000001,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.15756916999816895,0.12176799774169922,2.0715620517730713,241,0,,True,"Hey there! It looks like you're in an open area with no objects nearby, just a bit of distance ahead. Take a few steps forward and you should reach the next point of interest. Keep going!",1.3347342014312744,0.14336204528808594,,0.47161221504211426,0.7233350276947021,390,0,depth,
OUTDOOR_EmptyParkingLot_Night_BlueStreetlights_HighContrast.png,outdoor,real_world,2025-12-04T19:30:35.840370,True,You're in an empty parking lot. It's well-lit with streetlights. The ground is flat and clear. Safe to walk straight ahead.,1.0342381000518799,771,0.00825,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.07982778549194336,0.05700039863586426,2.0715620517730713,241,0,,True,"Hey there! It looks like there are no objects close by in front of you. You're in a clear area. If you keep going straight, there's nothing directly in your path. Just keep moving ahead safely!",1.0134899616241455,0.05856180191040039,,0.10076189041137695,0.9050328731536865,392,0,depth,
OUTDOOR_Navigation_StonePatio_CurvedStairs_MultiLevelAccess.jpg,outdoor,real_world,2025-12-04T19:30:37.969978,True,"You're on a patio with stone steps leading up. Be careful on the stairs. There's a seating area with a table and chairs. To the left, there's a cozy fire pit area with more seating.",1.8327679634094238,1124,0.01204,,True,"Bench and chair center. Potted plants right, left, center. Move forward, watch for obstacles.",0.7215518951416016,0.0695960521697998,0.6130871772766113,390,7,,True,"Hey there! There's a bench straight ahead, a chair slightly to the right, and several potted plants scattered around. The bench is the closest, followed by the chair and the plants.",1.1394920349121094,0.07761216163635254,,0.22972798347473145,0.8900070190429688,461,7,depth,
OUTDOOR_Navigation_ConcreteSidewalk_UtilityPoles_ResidentialStreet.jpg,outdoor,real_world,2025-12-04T19:30:41.669507,True,"Sidewalk ahead on your right, safe to walk. Watch out for the road on your left.",1.248453140258789,594,0.006339999999999999,,True,Car directly ahead. Wait before crossing. No obstacles on the left. Safe to move forward.,0.6493570804595947,0.06371021270751953,0.5459508895874023,341,1,,True,"Watch out for a car directly ahead, it's closer than other objects. Be careful as you move forward. No other immediate obstacles nearby.",0.7583060264587402,0.07684803009033203,,0.13455581665039062,0.6174888610839844,414,1,depth,
TEXT_RetailShelf_CandyBarProducts_PricingLabels_DenseDisplay.jpg,text,real_world,2025-12-04T19:30:44.328679,True,"You're in front of a candy shelf. Lots of chocolate bars to choose from. No obstacles, you're safe to browse.",1.1239500045776367,768,0.00816,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.09474396705627441,0.05134296417236328,2.0715620517730713,241,0,,True,"Safe path ahead. Sign reads ""Pedestrian Crossing."" Another sign says ""Watch for Cars."" Street sign says ""Maple Avenue."" No obstacles in sight. You're good to keep walking straight.",0.1274869441986084,0.043849945068359375,0.1262068748474121,,0.9372289180755615,424,0,ocr,
TEXT_CarDashboard_InstrumentCluster_WarningLights_ActiveDisplay.jpg,text,real_world,2025-12-04T19:30:45.674998,True,You're in a car. The dashboard shows warning lights on. Check brakes and tire pressure soon. Drive carefully.,1.5890331268310547,1106,0.0115,,True,Clock in front. Safe path on the left. Walk straight ahead.,0.6602439880371094,0.06741523742675781,0.5523338317871094,317,1,,True,Clock straight ahead. Safe path to the left. Let's go left.,0.7355620861053467,0.06712484359741211,0.24477267265319824,,0.48039793968200684,411,1,ocr,
TEXT_WoodenCrate_StencilText_BAKERAndCo_VintageCocoa.jpg,text,real_world,2025-12-04T19:30:48.664761,True,"There's a wooden crate labeled ""Baker & Co. Ltd Breakfast Cocoa"" on a table. Next to it is a jar with white candles. Everything is safe around you.",1.5648677349090576,779,0.008490000000000001,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.09328484535217285,0.058383941650390625,2.0715620517730713,241,0,,True,"Safe path ahead. Sign reads ""Pedestrian Crossing."" Another sign says ""Watch for Cars."" Street sign says ""Maple Avenue."" No obstacles in sight. You're good to keep walking straight.",0.19964194297790527,0.054576873779296875,0.19791603088378906,,0.9372289180755615,424,0,ocr,
TEXT_Navigation_SupermarketEntrance_KrogerFacade_WayfindingSign.jpg,text,real_world,2025-12-04T19:30:50.522691,True,You're in front of a Kroger store. Entrance is straight ahead. Sidewalk is clear and safe to walk.,1.245701789855957,767,0.00813,,True,"Truck to your left, be cautious. Clock in the center at the bottom. Watch out for the truck.",0.8629379272460938,0.07453107833862305,0.7478699684143066,358,2,,True,Truck directly to your left - be cautious. Clock in front of you. Watch out for the truck.,0.6591260433197021,0.07264089584350586,0.1736278533935547,,0.47890710830688477,450,2,ocr,
OUTDOOR_Navigation_StreetsideBikeRack_TrafficBarrier_UrbanStreet.png,outdoor,real_world,2025-12-04T19:30:53.294592,True,Bikes parked on your left. Sidewalk is clear ahead. Watch for cars on the road to your right.,1.0668420791625977,597,0.006429999999999999,,True,"Watch out for a bicycle ahead in the center, a car to the right, and a person to the right.",0.8266811370849609,0.06373977661132812,0.7235560417175293,538,9,,True,"Ahead, there are bicycles in front and to the left, closer than cars further to the right and top. Watch out for the cars on the right.",1.2253518104553223,0.07729697227478027,,0.15003323554992676,1.06697416305542,485,9,depth,
TEXT_AccessRules_PoolGateSign_RegulatoryText_ApartmentComplex.jpg,text,real_world,2025-12-04T19:30:56.417661,True,"You're near a pool area. There's a gate ahead with signs. It's safe to walk, but make sure the gate is closed behind you.",3.338941812515259,1112,0.011680000000000001,,True,No objects detected in the image. No critical elements or immediate concerns present. The scene is likely empty or contains elements not detectable by the system. No specific actions needed based on the information provided.,0.10427212715148926,0.07295417785644531,2.0715620517730713,241,0,,True,"Safe path ahead. Sign reads ""Pedestrian Crossing."" Another sign says ""Watch for Cars."" Street sign says ""Maple Avenue."" No obstacles in sight. You're good to keep walking straight.",0.5580768585205078,0.06980013847351074,0.5536608695983887,,0.9372289180755615,424,0,ocr,
OUTDOOR_Navigation_ResidentialEntrance_StairsAndRailing_HouseNumber.png,outdoor,real_world,2025-12-04T19:31:00.419137,True,Stairs ahead leading to a porch. Safe path on the left with a patio area. Grass on the right.,1.383392095565796,1107,0.01153,,True,"There's a bench and chair to your left. Walk straight ahead, safe path, no obstacles.",0.6135520935058594,0.07670092582702637,0.4991798400878906,336,2,,True,"Hey there! Watch out for a bench on your left side, it's closer to you. There's also a chair on the left, a bit farther away. Take care as you continue walking, you're doing great!",1.0239999294281006,0.1118021011352539,,0.24593091011047363,0.7664949893951416,429,2,depth,
OUTDOOR_CrowdedStreetMarket_ClothingVendors_UrbanSetting_Daylight.jpg,outdoor,real_world,2025-12-04T19:31:03.444441,True,"Busy market ahead with lots of people. Stalls on both sides. Walk straight, but watch for crowds.",2.144049882888794,1106,0.0115,,True,Caution: Many people around you. Walk slowly and listen for voices. Safe path may be crowded.,0.6172418594360352,0.06970787048339844,0.5246529579162598,621,14,,True,Watch out for the 14 people ahead - they're closest and in different directions. Be cautious as you navigate around them. Stay alert and be careful as you move forward.,1.2228500843048096,0.09892988204956055,,0.28377604484558105,0.9187378883361816,428,14,depth,
INDOOR_Navigation_LivingRoom_HallwayEntrance_MAINSTSign.jpg,indoor,real_world,2025-12-04T19:31:07.433390,True,"You're in a cozy living room. Clear path ahead with a soft rug. Couch and chairs on your right. Large window with lots of light. Plants and decor around, but nothing in your way. Safe to explore!",1.8926877975463867,1128,0.01216,,True,There is a chair in front. Walk straight ahead carefully. There's a couch slightly to the left.,0.9370040893554688,0.06127595901489258,0.8366670608520508,429,10,,True,"Hey there! Ahead of you, there's a cozy couch at the center. To your right, there's a bowl. Closer to you are two chairs at the bottom. Watch out for the furniture around you as you move. Take care!",1.0508959293365479,0.06671404838562012,,0.23459100723266602,0.8003683090209961,469,10,depth,
OUTDOOR_CityCrosswalk_OverheadView_CrowdCrossing_Taxis.jpg,outdoor,real_world,2025-12-04T19:31:11.317683,True,"Wide crosswalk ahead with many people. Cars are stopped. It's safe to cross, but stay aware of others.",2.183378219604492,767,0.00813,,True,"Watch out! Cell phone overhead. Walk straight, mind the obstacles. Look ahead for safe path.",0.8990910053253174,0.06893801689147949,0.7918860912322998,324,1,,True,"Hey there! Ahead of you, there's a cell phone closer to you. Watch out for it as you move forward. Keep going safely and be mindful of the phone in front of you.",2.3514821529388428,0.07407689094543457,,0.18613004684448242,2.1545419692993164,408,1,depth,
TEXT_OpenBook_PrintedParagraphs_YellowedPaper_SpineCurvature.jpg,text,real_world,2025-12-04T19:31:16.755124,True,You're looking at an open book. No obstacles or dangers around. Safe to stay where you are.,1.638016939163208,1104,0.01144,,True,"Two books in front and to the left. Safe path ahead, take a small step to the right.",1.3711860179901123,0.11824893951416016,1.218230962753296,337,2,,True,"Watch out for the two books on the ground ahead. Street sign says ""Elm Street"". Safe path is straight ahead.",1.4223401546478271,0.11516499519348145,0.8714570999145508,,0.5372319221496582,434,2,ocr,
